
252.182	8.63
252.641	18.1
253.1	16.75
253.559	10.19
254.018	3.19
254.477	5.11
254.936	15.1
255.394	17.48
255.853	15.64
256.312	9.56
256.77	13.4
257.229	6.96
257.687	4.45
258.145	14.52
258.604	24.56
259.062	28.3
259.52	21.92
259.979	23.58
260.437	28.77
260.895	25.25
261.353	15.53
261.811	9.77
262.269	6.02
262.727	11.43
263.185	17.02
263.642	19.79
264.1	20.56
264.558	22.71
265.015	17.92
265.473	24.1
265.931	14.59
266.388	22.36
266.846	4.87
267.303	11.18
267.76	6.35
268.218	18.68
268.675	17.64
269.132	21.56
269.589	22.61
270.046	16.86
270.503	14.95
270.96	13.88
271.417	10.05
271.874	-5.21
272.331	-6.3
272.788	0.08
273.245	7.17
273.702	4.39
274.158	21.03
274.615	29.13
275.071	29.05
275.528	15.3
275.984	8.46
276.441	6.48
276.897	3.75
277.353	5.89
277.81	4.93
278.266	-1.41
278.722	-3.82
279.178	8.22
279.634	8.51
280.09	10.75
280.546	4.16
281.002	8.23
281.458	7.95
281.914	10.35
282.37	12.58
282.825	9.18
283.281	9.62
283.737	9.69
284.192	16.4
284.648	12.95
285.103	13.32
285.559	10.87
286.014	12.12
286.47	14.86
286.925	17.29
287.38	16.47
287.835	16.44
288.29	13.51
288.745	17.39
289.2	6.01
289.655	6.55
290.11	9.65
290.565	20.34
291.02	18.68
291.475	14.05
291.93	13.65
292.384	17.92
292.839	16.66
293.293	18.12
293.748	22.8
294.203	25.09
294.657	23.12
295.111	16.88
295.566	17.88
296.02	14.88
296.474	10.68
296.928	6.84
297.383	13.21
297.837	14.76
298.291	19.83
298.745	18.78
299.199	14.27
299.652	9.91
300.106	6.54
300.56	13.85
301.014	19.69
301.467	19.64
301.921	17.89
302.375	13.16
302.828	7.98
303.282	8.08
303.735	10.76
304.189	11.91
304.642	11.12
305.095	7.78
305.548	9.6
306.002	8.22
306.455	8.06
306.908	5.72
307.361	7.5
307.814	9.3
308.267	9.29
308.72	7.96
309.172	6.85
309.625	7.61
310.078	9.8
310.531	10.28
310.983	10.79
311.436	8.26
311.888	8.52
312.341	7.7
312.793	7.77
313.246	7.57
313.698	8.64
314.15	9.42
314.603	8.82
315.055	7.9
315.507	7.96
315.959	7.34
316.411	7.09
316.863	6.65
317.315	6.92
317.767	6.46
318.219	6.31
318.67	6.22
319.122	6.19
319.574	6.11
320.025	6.16
320.477	6.89
320.928	6.22
321.38	6.73
321.831	6.42
322.283	7.25
322.734	7.06
323.185	7.39
323.637	6.79
324.088	6.41
324.539	6.15
324.99	5.87
325.441	5.88
325.892	5.43
326.343	5.83
326.794	6.14
327.245	6.39
327.695	6.1
328.146	5.63
328.597	5.62
329.047	5.81
329.498	6.07
329.948	6.08
330.399	6.32
330.849	6.2
331.3	6.06
331.75	5.98
332.2	6.16
332.65	6.06
333.101	5.83
333.551	6.02
334.001	6.5
334.451	6.26
334.901	5.99
335.351	5.66
335.8	5.85
336.25	5.56
336.7	5.51
337.15	5.45
337.599	5.66
338.049	6.05
338.499	6.03
338.948	5.9
339.397	5.5
339.847	5.5
340.296	5.37
340.745	5.42
341.195	5.25
341.644	5.32
342.093	5.25
342.542	5.51
342.991	5.75
343.44	5.75
343.889	5.87
344.338	5.7
344.787	5.59
345.236	5.5
345.684	5.61
346.133	5.64
346.582	5.45
347.03	5.46
347.479	5.6
347.927	5.63
348.376	5.76
348.824	5.78
349.272	5.95
349.721	5.42
350.169	5.14
350.617	4.97
351.065	5.41
351.513	5.61
351.961	5.43
352.409	5.31
352.857	5.23
353.305	5.55
353.753	5.52
354.201	5.84
354.648	5.61
355.096	5.52
355.544	5.02
355.991	5.02
356.439	5.06
356.886	5.19
357.334	5.26
357.781	5.26
358.228	5.36
358.675	5.32
359.123	5.17
359.57	5.29
360.017	5.17
360.464	4.97
360.911	4.9
361.358	4.86
361.805	4.98
362.252	4.93
362.698	5.09
363.145	5.04
363.592	5.13
364.039	4.99
364.485	5.24
364.932	5.08
365.378	5.05
365.825	4.99
366.271	4.87
366.717	4.76
367.164	4.79
367.61	4.87
368.056	5
368.502	4.93
368.948	4.96
369.394	5.1
369.84	5
370.286	4.9
370.732	4.79
371.178	4.94
371.623	5.19
372.069	5.09
372.515	5.04
372.96	4.93
373.406	4.99
373.851	5.01
374.297	4.81
374.742	4.75
375.188	4.71
375.633	4.99
376.078	5.05
376.523	5.08
376.969	4.96
377.414	4.98
377.859	5.04
378.304	5.05
378.749	4.86
379.194	4.84
379.638	4.88
380.083	5.09
380.528	5.06
380.973	5.1
381.417	5.09
381.862	5.11
382.306	5.1
382.751	5.19
383.195	5.18
383.639	5.17
384.084	5.04
384.528	5.11
384.972	5.21
385.416	5.55
385.861	5.39
386.305	5.38
386.749	5.24
387.193	5.5
387.636	5.31
388.08	5.3
388.524	5.3
388.968	5.52
389.412	5.49
389.855	5.43
390.299	5.29
390.742	5.36
391.186	5.32
391.629	5.41
392.073	5.44
392.516	5.43
392.959	5.33
393.402	5.24
393.846	5.37
394.289	5.69
394.732	5.98
395.175	5.9
395.618	5.66
396.061	5.75
396.503	5.6
396.946	5.58
397.389	5.37
397.832	5.63
398.274	5.64
398.717	5.87
399.16	5.67
399.602	5.59
400.044	5.42
400.487	5.47
400.929	5.5
401.371	5.46
401.814	5.53
402.256	5.51
402.698	5.55
403.14	5.54
403.582	5.64
404.024	5.61
404.466	5.45
404.908	5.39
405.35	5.39
405.791	5.43
406.233	5.46
406.675	5.45
407.116	5.39
407.558	5.41
407.999	5.44
408.441	5.53
408.882	5.49
409.324	5.52
409.765	5.45
410.206	5.5
410.647	5.54
411.089	5.69
411.53	5.63
411.971	5.57
412.412	5.44
412.853	5.38
413.293	5.35
413.734	5.34
414.175	5.43
414.616	5.46
415.056	5.52
415.497	5.48
415.938	5.47
416.378	5.53
416.818	5.51
417.259	5.54
417.699	5.32
418.139	5.31
418.58	5.34
419.02	5.52
419.46	5.47
419.9	5.5
420.34	5.45
420.78	5.57
421.22	5.52
421.66	5.49
422.1	5.47
422.54	5.33
422.979	5.41
423.419	5.34
423.859	5.46
424.298	5.56
424.738	5.54
425.177	5.47
425.616	5.37
426.056	5.31
426.495	5.3
426.934	5.25
427.373	5.33
427.813	5.35
428.252	5.38
428.691	5.43
429.13	5.49
429.569	5.43
430.007	5.34
430.446	5.33
430.885	5.43
431.324	5.5
431.762	5.41
432.201	5.26
432.64	5.22
433.078	5.38
433.517	5.49
433.955	5.41
434.393	5.32
434.832	5.19
435.27	5.3
435.708	5.3
436.146	5.28
436.584	5.18
437.022	5.24
437.46	5.25
437.898	5.27
438.336	5.23
438.774	5.4
439.211	5.52
439.649	5.49
440.087	5.3
440.524	5.12
440.962	5.12
441.399	5.28
441.837	5.39
442.274	5.39
442.712	5.36
443.149	5.32
443.586	5.28
444.023	5.19
444.46	5.17
444.897	5.31
445.334	5.4
445.771	5.49
446.208	5.39
446.645	5.32
447.082	5.28
447.519	5.36
447.955	5.4
448.392	5.36
448.829	5.26
449.265	5.25
449.702	5.25
450.138	5.31
450.574	5.35
451.011	5.41
451.447	5.42
451.883	5.34
452.319	5.31
452.756	5.26
453.192	5.35
453.628	5.31
454.064	5.35
454.499	5.29
454.935	5.35
455.371	5.37
455.807	5.42
456.242	5.41
456.678	5.45
457.114	5.45
457.549	5.39
457.985	5.32
458.42	5.24
458.855	5.38
459.291	5.38
459.726	5.41
460.161	5.31
460.596	5.3
461.031	5.32
461.466	5.34
461.901	5.32
462.336	5.41
462.771	5.41
463.206	5.44
463.641	5.34
464.076	5.34
464.51	5.35
464.945	5.41
465.379	5.4
465.814	5.35
466.248	5.3
466.683	5.31
467.117	5.27
467.551	5.35
467.986	5.27
468.42	5.3
468.854	5.23
469.288	5.31
469.722	5.41
470.156	5.42
470.59	5.35
471.024	5.31
471.457	5.27
471.891	5.31
472.325	5.27
472.759	5.35
473.192	5.41
473.626	5.42
474.059	5.42
474.493	5.43
474.926	5.47
475.359	5.39
475.792	5.32
476.226	5.3
476.659	5.36
477.092	5.36
477.525	5.37
477.958	5.31
478.391	5.37
478.824	5.41
479.257	5.43
479.689	5.44
480.122	5.39
480.555	5.38
480.987	5.37
481.42	5.37
481.853	5.39
482.285	5.36
482.717	5.37
483.15	5.34
483.582	5.37
484.014	5.35
484.446	5.35
484.879	5.34
485.311	5.29
485.743	5.33
486.175	5.28
486.607	5.32
487.038	5.33
487.47	5.39
487.902	5.43
488.334	5.43
488.765	5.41
489.197	5.38
489.628	5.36
490.06	5.43
490.491	5.41
490.923	5.41
491.354	5.39
491.785	5.45
492.216	5.49
492.648	5.5
493.079	5.54
493.51	5.57
493.941	5.63
494.372	5.68
494.803	5.71
495.233	5.67
495.664	5.62
496.095	5.62
496.526	5.7
496.956	5.74
497.387	5.75
497.817	5.78
498.248	5.84
498.678	5.91
499.108	5.96
499.539	6.04
499.969	6.09
500.399	6.14
500.829	6.17
501.259	6.21
501.689	6.25
502.119	6.34
502.549	6.46
502.979	6.62
503.409	6.68
503.838	6.66
504.268	6.7
504.698	6.76
505.127	6.86
505.557	6.94
505.986	7.03
506.416	7.15
506.845	7.23
507.274	7.31
507.704	7.44
508.133	7.5
508.562	7.6
508.991	7.69
509.42	7.82
509.849	7.96
510.278	8.07
510.707	8.29
511.136	8.41
511.564	8.54
511.993	8.65
512.422	8.81
512.85	9.01
513.279	9.14
513.707	9.28
514.136	9.42
514.564	9.61
514.992	9.75
515.421	9.98
515.849	10.14
516.277	10.33
516.705	10.43
517.133	10.56
517.561	10.79
517.989	11.02
518.417	11.23
518.845	11.48
519.273	11.73
519.7	11.98
520.128	12.13
520.556	12.29
520.983	12.46
521.411	12.68
521.838	12.88
522.265	13.09
522.693	13.24
523.12	13.45
523.547	13.66
523.974	13.92
524.402	14.11
524.829	14.27
525.256	14.46
525.683	14.67
526.109	14.92
526.536	15.09
526.963	15.3
527.39	15.5
527.816	15.7
528.243	15.81
528.67	15.94
529.096	16.12
529.523	16.25
529.949	16.38
530.375	16.54
530.802	16.75
531.228	16.95
531.654	17.11
532.08	17.18
532.506	17.25
532.932	17.29
533.358	17.46
533.784	17.58
534.21	17.72
534.636	17.9
535.061	18.05
535.487	18.15
535.913	18.15
536.338	18.12
536.764	18.23
537.189	18.36
537.615	18.59
538.04	18.7
538.465	18.82
538.89	18.83
539.316	18.98
539.741	19.01
540.166	19.12
540.591	19.12
541.016	19.28
541.441	19.41
541.865	19.48
542.29	19.54
542.715	19.63
543.14	19.72
543.564	19.77
543.989	19.79
544.413	19.87
544.838	20.03
545.262	20.07
545.687	20.12
546.111	20.12
546.535	20.26
546.959	20.37
547.383	20.44
547.807	20.53
548.231	20.53
548.655	20.71
549.079	20.74
549.503	20.87
549.927	20.85
550.351	20.91
550.774	20.97
551.198	21.06
551.622	21.2
552.045	21.33
552.468	21.54
552.892	21.57
553.315	21.63
553.738	21.61
554.162	21.76
554.585	21.9
555.008	22.03
555.431	22.11
555.854	22.15
556.277	22.28
556.7	22.39
557.123	22.47
557.546	22.44
557.968	22.44
558.391	22.48
558.814	22.51
559.236	22.6
559.659	22.56
560.081	22.7
560.504	22.79
560.926	22.95
561.348	22.93
561.77	22.94
562.193	22.96
562.615	22.99
563.037	22.99
563.459	23.01
563.881	23.09
564.303	23.1
564.724	23.09
565.146	23.04
565.568	23.06
565.99	23.13
566.411	23.18
566.833	23.08
567.254	23.04
567.676	23.01
568.097	23.06
568.518	23
568.94	22.99
569.361	23.03
569.782	23.05
570.203	23.01
570.624	22.89
571.045	22.82
571.466	22.78
571.887	22.72
572.308	22.72
572.729	22.64
573.149	22.56
573.57	22.49
573.991	22.44
574.411	22.45
574.832	22.34
575.252	22.38
575.672	22.38
576.093	22.42
576.513	22.19
576.933	22.15
577.353	22.1
577.773	22.22
578.194	22.1
578.613	22.08
579.033	21.95
579.453	21.98
579.873	21.96
580.293	21.99
580.713	21.95
581.132	21.96
581.552	21.78
581.971	21.77
582.391	21.65
582.81	21.63
583.23	21.48
583.649	21.42
584.068	21.46
584.487	21.55
584.906	21.51
585.326	21.5
585.745	21.4
586.164	21.34
586.582	21.33
587.001	21.35
587.42	21.32
587.839	21.3
588.258	21.22
588.676	21.28
589.095	21.23
589.513	21.07
589.932	21.03
590.35	21.11
590.768	21.15
591.187	21.11
591.605	20.92
592.023	20.83
592.441	20.77
592.859	20.77
593.277	20.74
593.695	20.67
594.113	20.72
594.531	20.81
594.949	20.87
595.367	20.76
595.784	20.78
596.202	20.7
596.619	20.63
597.037	20.48
597.454	20.44
597.872	20.38
598.289	20.42
598.706	20.4
599.124	20.49
599.541	20.46
599.958	20.41
600.375	20.36
600.792	20.37
601.209	20.4
601.626	20.34
602.042	20.27
602.459	20.23
602.876	20.29
603.293	20.31
603.709	20.32
604.126	20.21
604.542	20.1
604.959	19.91
605.375	19.89
605.791	19.9
606.207	19.94
606.624	19.98
607.04	19.95
607.456	20.04
607.872	19.89
608.288	19.83
608.704	19.85
609.12	19.93
609.535	19.9
609.951	19.72
610.367	19.7
610.782	19.8
611.198	19.95
611.613	19.85
612.029	19.68
612.444	19.47
612.86	19.32
613.275	19.33
613.69	19.37
614.105	19.48
614.52	19.53
614.935	19.55
615.35	19.52
615.765	19.36
616.18	19.25
616.595	19.29
617.01	19.32
617.425	19.36
617.839	19.26
618.254	19.24
618.668	19.19
619.083	19.08
619.497	19.08
619.912	19.03
620.326	19.09
620.74	19.04
621.154	18.94
621.568	18.9
621.982	18.76
622.397	18.77
622.81	18.66
623.224	18.71
623.638	18.66
624.052	18.81
624.466	18.85
624.879	18.86
625.293	18.77
625.707	18.74
626.12	18.71
626.534	18.67
626.947	18.73
627.36	18.68
627.774	18.78
628.187	18.72
628.6	18.91
629.013	18.95
629.426	18.91
629.839	18.75
630.252	18.74
630.665	18.84
631.078	18.95
631.49	18.89
631.903	18.83
632.316	18.79
632.728	18.89
633.141	19
633.553	18.98
633.966	18.91
634.378	18.74
634.79	18.72
635.203	18.73
635.615	18.82
636.027	18.69
636.439	18.63
636.851	18.51
637.263	18.51
637.675	18.36
638.087	18.3
638.498	18.19
638.91	18.09
639.322	17.82
639.733	17.68
640.145	17.49
640.556	17.42
640.968	17.26
641.379	17
641.791	16.81
642.202	16.67
642.613	16.52
643.024	16.31
643.435	16.07
643.846	16.02
644.257	15.77
644.668	15.5
645.079	15.25
645.49	15.18
645.9	15.05
646.311	14.71
646.722	14.5
647.132	14.27
647.543	14.23
647.953	14.01
648.364	13.87
648.774	13.68
649.184	13.58
649.594	13.43
650.005	13.28
650.415	13.03
650.825	12.98
651.235	12.93
651.645	12.84
652.055	12.8
652.464	12.75
652.874	12.82
653.284	12.68
653.693	12.61
654.103	12.44
654.512	12.51
654.922	12.49
655.331	12.51
655.741	12.53
656.15	12.56
656.559	12.65
656.968	12.58
657.377	12.6
657.787	12.53
658.196	12.48
658.604	12.45
659.013	12.42
659.422	12.39
659.831	12.27
660.24	12.25
660.648	12.26
661.057	12.27
661.465	12.21
661.874	12.14
662.282	12.06
662.691	11.97
663.099	11.93
663.507	11.85
663.915	11.78
664.323	11.63
664.731	11.59
665.139	11.63
665.547	11.65
665.955	11.55
666.363	11.28
666.771	11.14
667.179	11.14
667.586	11.2
667.994	11.12
668.401	11.03
668.809	10.92
669.216	10.85
669.624	10.78
670.031	10.84
670.438	10.94
670.845	10.91
671.252	10.68
671.66	10.54
672.067	10.57
672.474	10.7
672.88	10.68
673.287	10.72
673.694	10.7
674.101	10.85
674.507	10.92
674.914	10.98
675.321	11.03
675.727	10.97
676.133	11.05
676.54	11.03
676.946	10.99
677.352	11.02
677.759	11.2
678.165	11.45
678.571	11.63
678.977	11.63
679.383	11.68
679.789	11.69
680.194	11.85
680.6	11.95
681.006	12.07
681.412	12.23
681.817	12.4
682.223	12.63
682.628	12.76
683.034	12.87
683.439	13.13
683.844	13.25
684.25	13.53
684.655	13.74
685.06	14.08
685.465	14.49
685.87	14.8
686.275	15.23
686.68	15.59
687.085	15.98
687.489	16.38
687.894	16.94
688.299	17.77
688.703	18.66
689.108	19.38
689.512	20.07
689.917	20.59
690.321	21.19
690.726	21.58
691.13	22.05
691.534	22.64
691.938	22.99
692.342	23.55
692.746	23.93
693.15	24.63
693.554	25.27
693.958	25.88
694.362	26.5
694.765	27.21
695.169	27.84
695.573	28.6
695.976	29.34
696.38	30.04
696.783	30.74
697.186	31.21
697.59	31.86
697.993	32.44
698.396	32.83
698.799	33.42
699.202	33.96
699.605	34.77
700.008	35.4
700.411	35.9
700.814	36.42
701.217	37.04
701.619	37.52
702.022	37.95
702.425	38.32
702.827	38.64
703.23	39
703.632	39.44
704.034	39.93
704.437	40.48
704.839	40.78
705.241	41.25
705.643	41.71
706.045	42.08
706.447	42.4
706.849	42.61
707.251	42.98
707.653	43.43
708.055	43.77
708.456	43.73
708.858	43.89
709.26	43.82
709.661	44.38
710.063	44.57
710.464	44.98
710.865	45.03
711.267	45.28
711.668	45.53
712.069	45.74
712.47	46.07
712.871	46.22
713.272	46.47
713.673	46.52
714.074	46.97
714.475	47.14
714.876	47.6
715.276	47.65
715.677	48.09
716.077	48.17
716.478	48.21
716.878	48
717.279	48.47
717.679	48.93
718.079	49.41
718.48	49.42
718.88	49.58
719.28	50.04
719.68	50.45
720.08	51.09
720.48	51.51
720.88	51.68
721.279	51.67
721.679	51.76
722.079	51.46
722.478	51.04
722.878	50.67
723.277	50.84
723.677	51.2
724.076	51.18
724.476	51.24
724.875	51.36
725.274	51.79
725.673	51.92
726.072	52.11
726.471	52.36
726.87	52.76
727.269	53.08
727.668	52.82
728.067	52.69
728.465	52.77
728.864	53.67
729.263	53.71
729.661	53.79
730.06	53.25
730.458	53.16
730.857	53.3
731.255	53.63
731.653	53.93
732.051	53.66
732.449	53.44
732.847	53.78
733.245	53.75
733.643	53.85
734.041	53.5
734.439	53.8
734.837	53.73
735.235	53.92
735.632	53.86
736.03	53.67
736.427	53.69
736.825	53.71
737.222	54.03
737.619	54.21
738.017	54.26
738.414	54.3
738.811	54.11
739.208	54.18
739.605	54.48
740.002	54.51
740.399	54.33
740.796	54.28
741.193	54.5
741.59	54.79
741.986	54.69
742.383	54.54
742.779	54.64
743.176	54.77
743.572	54.71
743.969	54.62
744.365	54.54
744.761	54.55
745.157	54.42
745.554	54.63
745.95	54.91
746.346	55.23
746.742	54.81
747.137	54.52
747.533	54.49
747.929	54.99
748.325	55.11
748.72	54.86
749.116	54.59
749.512	54.49
749.907	54.52
750.302	54.49
750.698	54.52
751.093	54.33
751.488	54.27
751.883	54.27
752.279	54.49
752.674	54.62
753.069	54.92
753.463	55.17
753.858	55.05
754.253	54.95
754.648	54.59
755.043	54.62
755.437	54.59
755.832	54.95
756.226	54.7
756.621	54.37
757.015	53.97
757.409	54.33
757.804	54.3
758.198	54.5
758.592	54.41
758.986	54.72
759.38	54.4
759.774	54.71
760.168	54.72
760.562	55.23
760.956	55.45
761.349	55.83
761.743	56.35
762.136	56.57
762.53	57.14
762.923	57.37
763.317	56.84
763.71	57.16
764.104	57.22
764.497	57.44
764.89	56.4
765.283	55.97
765.676	55.43
766.069	55.74
766.462	54.8
766.855	54.86
767.248	54.85
767.64	55.13
768.033	55.04
768.426	54.86
768.818	54.74
769.211	54.74
769.603	55.09
769.995	55.4
770.388	55.25
770.78	54.71
771.172	54.23
771.564	54.53
771.956	54.52
772.348	54.65
772.74	54.39
773.132	54.75
773.524	54.93
773.916	54.93
774.308	54.91
774.699	54.75
775.091	54.81
775.482	54.27
775.874	54.58
776.265	54.84
776.656	55.11
777.048	54.53
777.439	54.49
777.83	54.69
778.221	55.32
778.612	55.12
779.003	54.71
779.394	54.82
779.785	54.64
780.176	54.91
780.566	54.7
780.957	54.71
781.348	54.91
781.738	54.74
782.129	55.4
782.519	55.26
782.91	55.28
783.3	54.49
783.69	54.23
784.08	53.89
784.47	54.45
784.86	54.87
785.25	55.23
785.64	55.23
786.03	55.1
786.42	54.77
786.81	54.7
787.199	54.72
787.589	55.61
787.979	55.71
788.368	55.49
788.757	54.66
789.147	54.42
789.536	54.6
789.925	55.11
790.315	55.2
790.704	55.06
791.093	54.75
791.482	54.6
791.871	54.73
792.26	54.99
792.648	55.32
793.037	55.42
793.426	55.47
793.815	55.04
794.203	54.95
794.592	54.93
794.98	55.24
795.368	55.53
795.757	55.63
796.145	55.44
796.533	55.35
796.921	55.62
797.31	55.59
797.698	55.4
798.085	54.77
798.473	54.96
798.861	54.44
799.249	54.71
799.637	54.68
800.024	55.8
800.412	56.11
800.799	56.16
801.187	55.47
801.574	54.89
801.962	55.11
802.349	55.37
802.736	55.55
803.123	55.27
803.51	54.78
803.897	54.41
804.284	54.26
804.671	54.47
805.058	54.8
805.445	55.36
805.832	55.57
806.218	55.64
806.605	55.6
806.991	55.98
807.378	56.11
807.764	56.03
808.151	55
808.537	54.12
808.923	53.71
809.309	54.04
809.696	54.43
810.082	54.31
810.468	54.69
810.853	54.84
811.239	54.75
811.625	54.77
812.011	54.8
812.397	55.12
812.782	54.98
813.168	55
813.553	54.89
813.939	54.61
814.324	54.51
814.709	54.25
815.094	54.09
815.48	54.25
815.865	54.61
816.25	55.22
816.635	55.44
817.02	55.66
817.405	55.41
817.789	55.43
818.174	55.08
818.559	54.9
818.943	54.51
819.328	54.74
819.712	54.8
820.097	54.2
820.481	54.24
820.866	54.3
821.25	55.16
821.634	54.92
822.018	55.2
822.402	54.84
822.786	54.96
823.17	54.5
823.554	54.2
823.938	54.58
824.321	54.63
824.705	55.26
825.089	55.03
825.472	55.55
825.856	55.74
826.239	55.35
826.623	55.45
827.006	54.9
827.389	55.29
827.772	54.86
828.155	54.8
828.538	54.2
828.921	54.28
829.304	54.81
829.687	55.58
830.07	55.91
830.453	55.98
830.836	55.98
831.218	55.13
831.601	55.55
831.983	55.07
832.366	55.61
832.748	55.63
833.13	56.06
833.513	56.96
833.895	56.13
834.277	55.28
834.659	53.73
835.041	53.98
835.423	54.96
835.805	56.16
836.186	56.16
836.568	55.85
836.95	55.21
837.332	54.68
837.713	54.12
838.095	54.64
838.476	55.68
838.857	56.33
839.239	56.11
839.62	55.55
840.001	55.87
840.382	55.7
840.763	56.33
841.144	56.02
841.525	56.06
841.906	56.39
842.287	55.82
842.668	55.91
843.048	55.1
843.429	54.76
843.809	54.65
844.19	55.22
844.57	56.29
844.951	55.88
845.331	55.65
845.711	55.79
846.091	56.24
846.472	55.69
846.852	56.07
847.232	55.71
847.611	56
847.991	55.2
848.371	55.48
848.751	55.12
849.131	55.39
849.51	55.63
849.89	56.51
850.269	56.55
850.649	56.28
851.028	55.17
851.407	54.31
851.786	54.56
852.166	54.68
852.545	56.08
852.924	56.24
853.303	56.88
853.682	55.99
854.06	54.74
854.439	53.75
854.818	53.55
855.197	54.01
855.575	54.3
855.954	54.79
856.332	56.07
856.711	56.01
857.089	55.94
857.467	54.62
857.846	54.82
858.224	54.05
858.602	54.9
858.98	55.22
859.358	56.01
859.736	56.15
860.113	55.66
860.491	55.43
860.869	55.08
861.247	55.6
861.624	57.2
862.002	58.03
862.379	57.61
862.757	54.92
863.134	53.41
863.511	54.26
863.888	56.02
864.266	56.73
864.643	56.99
865.02	56.3
865.397	56.88
865.773	56.33
866.15	56.77
866.527	56.89
866.904	55.95
867.28	56.51
867.657	55.93
868.033	56.93
868.41	55.82
868.786	55.78
869.163	56.2
869.539	56.51
869.915	56.17
870.291	56.19
870.667	57.17
871.043	57.25
871.419	56.49
871.795	54.62
872.171	53.61
872.547	55.01
872.922	55.81
873.298	56
873.673	54.45
874.049	53.79
874.424	54.56
874.8	54.79
875.175	55.9
875.55	56.31
875.925	55.34
876.301	53.33
876.676	52.37
877.051	53.54
877.426	55.37
877.8	56.18
878.175	55.7
878.55	55.46
878.925	55.68
879.299	55.21
879.674	54.31
880.048	53.31
880.423	53.23
880.797	53.44
881.171	53.81
881.545	55.44
881.92	55.72
882.294	56.16
882.668	54.19
883.042	54.49
883.416	53.98
883.789	54.41
884.163	53.6
884.537	54.23
884.911	54.25
885.284	55.99
885.658	56.47
886.031	56.69
886.404	56.25
886.778	55.66
887.151	56.08
887.524	53.87
887.897	53.27
888.27	52.73
888.643	54.27
889.016	55.77
889.389	56.4
889.762	56.09
890.135	55.37
890.507	55.81
890.88	56.06
891.253	55.63
891.625	55.39
891.998	55.97
892.37	55.84
892.742	55.75
893.114	55.82
893.487	56.82
893.859	56.2
894.231	55.84
894.603	56.22
894.975	57.18
895.346	57.76
895.718	56.22
896.09	55.67
896.462	55.14
896.833	54.79
897.205	54.99
897.576	54.36
897.948	54.1
898.319	54.35
898.69	55.08
899.061	54.52
899.433	54.2
899.804	54.03
900.175	54.49
900.546	53.5
900.917	50.47
901.287	52.18
901.658	52.37
902.029	56.28
902.399	54.67
902.77	54.34
903.14	54.57
903.511	55.97
903.881	56.45
904.252	55.79
904.622	56.2
904.992	56.71
905.362	56.53
905.732	53.38
906.102	53.66
906.472	50.88
906.842	51.57
907.212	49.73
907.581	51.44
907.951	50.91
908.321	50.48
908.69	49.95
909.06	52.01
909.429	56.31
909.798	58.04
910.168	60.08
910.537	57.35
910.906	55.81
911.275	54.62
911.644	53.3
912.013	53.32
912.382	52.07
912.751	52.77
913.12	55.9
913.488	55.48
913.857	55.84
914.225	52.2
914.594	51.17
914.962	47.96
915.331	50.96
915.699	50.89
916.067	50.69
916.435	45.72
916.804	51.74
917.172	52.12
917.54	55.7
917.907	52.04
918.275	58.23
918.643	56.39
919.011	55.31
919.378	47.51
919.746	48.12
920.114	50.78
920.481	54.57
